# L9 File Metrics
# =================
# Format: path/to/file.py | Lines: N | Classes: N | Functions: N
# Use for: Finding large files, complexity hotspots

| File | Lines | Classes | Functions | Async |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.email_adapter/config.py` | 135 | 1 | 3 | 0 |
| `agents/cursor/cursor_client.py` | 134 | 1 | 5 | 0 |
| `memory/index_syncer.py` | 133 | 1 | 1 | 3 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.twilio_adapter/schemas.py` | 133 | 6 | 0 | 0 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.calendar_adapter/schemas.py` | 133 | 6 | 0 | 0 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.email_adapter/schemas.py` | 133 | 6 | 0 | 0 |
| `memory/extractor/base_extractor.py` | 132 | 1 | 5 | 0 |
| `tests/orchestrators/test_task_execution.py` | 132 | 0 | 10 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/packet_formatter.py` | 132 | 1 | 4 | 0 |
| `igor/DONE!/audit-tools/tools_cursor_client.py` | 132 | 1 | 5 | 0 |
| `igor/DONE!/audit-memory/mcp_memory_src_config.py` | 131 | 2 | 0 | 0 |
| `core/retrievers/substrate_retriever.py` | 130 | 1 | 2 | 1 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/tensoraios_bridge.py` | 130 | 1 | 1 | 5 |
| `igor/DONE!/audit-memory/memory_extractor_base_extractor.py` | 130 | 1 | 5 | 0 |
| `igor/DONE!/audit-tools/tests_core_tools_test_tool_graph.py` | 130 | 0 | 1 | 1 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/analogical_reasoner.py` | 127 | 2 | 0 | 1 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/causal_reasoner.py` | 126 | 2 | 2 | 1 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/domain_context_builder.py` | 126 | 2 | 1 | 0 |
| `tests/api/routes/test_registry.py` | 125 | 0 | 9 | 0 |
| `_archived/symbolic_computation/logger.py` | 125 | 1 | 4 | 0 |
| `tests/integration/test_api_memory_integration.py` | 124 | 1 | 14 | 0 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_logger.py` | 124 | 1 | 4 | 0 |
| `igor/DONE!/Memory - Strategic Memory/Harvested Files/strategymemory_interface.py` | 124 | 5 | 0 | 3 |
| `tests/world_model/test_world_model_repository_basic.py` | 123 | 3 | 2 | 13 |
| `.github/scripts/validate-readme-sections.py` | 123 | 0 | 2 | 0 |
| `igor/DONE!/audit-memory/memory_index_syncer.py` | 123 | 1 | 1 | 3 |
| `tests/core/governance/test_policy_registry.py` | 122 | 0 | 6 | 0 |
| `codegen/code-gen-files/__init__.py` | 122 | 0 | 0 | 0 |
| `tests/orchestrators/test_kernel_injection.py` | 121 | 0 | 10 | 0 |
| `conftest.py` | 120 | 0 | 1 | 0 |
| `memory/packet_serializer.py` | 120 | 0 | 5 | 0 |
| `tests/api/test_websocket_auth.py` | 120 | 1 | 0 | 5 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.twilio_adapter/tests/test_twilio_adapter_integration.py` | 120 | 1 | 6 | 0 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.calendar_adapter/tests/test_calendar_adapter_integration.py` | 120 | 1 | 6 | 0 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.email_adapter/tests/test_email_adapter_integration.py` | 120 | 1 | 6 | 0 |
| `igor/DONE!/audit-tools/tests_integration_test_research_tool_integration.py` | 120 | 1 | 2 | 1 |
| `orchestrators/action_tool/interface.py` | 119 | 4 | 0 | 1 |
| `orchestrators/reasoning/interface.py` | 119 | 4 | 0 | 1 |
| `memory/timeline_service.py` | 118 | 1 | 1 | 2 |
| `current_work/DONE/AUTOWIRING/test_singleton_auto_registry.py` | 116 | 0 | 13 | 0 |
| `services/symbolic_computation/health_check.py` | 116 | 0 | 0 | 1 |
| `tests/core/test_fail_closed_executor.py` | 115 | 1 | 0 | 4 |
| `tests/orchestration/test_input_segmenter.py` | 115 | 2 | 10 | 0 |
| `tests/kernel/test_kernel_merge.py` | 115 | 0 | 7 | 0 |
| `tests/runtime/test_websocket_orchestrator_basic.py` | 114 | 2 | 1 | 7 |
| `tests/world_model/test_wm_nodes.py` | 114 | 0 | 0 | 9 |
| `tests/runtime/test_ws_protocol_static.py` | 113 | 3 | 5 | 0 |
| `igor/DONE!/audit-memory/mcp_memory_src_db.py` | 113 | 0 | 0 | 6 |
| `tests/agents/codegenagent/test_meta_loader.py` | 112 | 1 | 9 | 0 |
| `tests/scripts/test_factory_extract_cli.py` | 112 | 6 | 10 | 1 |
| `core/governance/__init__.py` | 111 | 0 | 0 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_bridge_controller.py` | 111 | 2 | 2 | 6 |
| `igor/DONE!/audit-memory/memory_validators_packet_validator.py` | 111 | 2 | 2 | 0 |
| `igor/DONE!/audit-tools/services_research_tools___init__.py` | 111 | 0 | 0 | 0 |
| `tests/memory/test_memory_adapter_basic.py` | 110 | 1 | 3 | 3 |
| `igor/DONE!/audit-memory/memory_timeline_service.py` | 110 | 1 | 1 | 2 |
| `tests/core/test_singleton_auto_registry.py` | 109 | 0 | 13 | 0 |
| `_archived/symbolic_computation/exceptions.py` | 109 | 5 | 1 | 0 |
| `services/symbolic_computation/exceptions.py` | 109 | 5 | 1 | 0 |
| `tests/os/test_controller.py` | 108 | 0 | 3 | 0 |
| `tests/services/symbolic_computation/test_meta_loader.py` | 108 | 1 | 9 | 0 |
| `codegen/compiler/transcript_compiler.py` | 108 | 1 | 1 | 0 |
| `tests/docker/conftest.py` | 107 | 0 | 2 | 0 |
| `igor/DONE!/audit-memory/memory_packet_serializer.py` | 107 | 0 | 5 | 0 |
| `igor/DONE!/audit-memory/tests_memory_test_substrate_api.py` | 107 | 0 | 0 | 3 |
| `igor/DONE!/audit-tools/orchestrators_action_tool_interface.py` | 107 | 4 | 0 | 1 |
| `core/kernel_wiring/__init__.py` | 106 | 0 | 1 | 0 |
| `tests/memory/conftest_governance.py` | 106 | 0 | 4 | 0 |
| `tests/runtime/test_packet_envelopes_invariants.py` | 106 | 0 | 5 | 0 |
| `igor/DONE!/audit-memory/tests_memory_test_vector_search.py` | 106 | 0 | 0 | 2 |
| `igor/DONE!/audit-memory/orchestrators_memory_interface.py` | 106 | 4 | 0 | 1 |
| `igor/DONE!/Memory - Strategic Memory/Harvested Files/strategy_packet_models.py` | 106 | 6 | 0 | 0 |
| `igor/DONE!/audit-memory/tests_memory_test_vector_index.py` | 105 | 0 | 5 | 0 |
| `igor/DONE!/audit-memory/mcp_memory_tests_test_search.py` | 105 | 0 | 0 | 2 |
| `tests/integration/test_kernel_router_orchestrator_end_to_end.py` | 104 | 1 | 6 | 1 |
| `codegen/compiler/schemas.py` | 104 | 0 | 1 | 0 |
| `orchestrators/research_swarm/interface.py` | 104 | 3 | 0 | 1 |
| `igor/DONE!/L9 Memory Substrate Audit/script_10.py` | 104 | 0 | 0 | 0 |
| `core/protocols/__init__.py` | 102 | 0 | 0 | 0 |
| `igor/DONE!/audit-memory/tests_memory_test_packet_envelope.py` | 102 | 1 | 2 | 0 |
| `core/resilience/protocols.py` | 101 | 1 | 0 | 0 |
| `core/kernel_wiring/packet_protocol_wiring.py` | 100 | 0 | 4 | 0 |
| `mac_agent/helpers/logging.py` | 99 | 0 | 2 | 0 |
| `igor/DONE!/audit-memory/mcp_memory_tests_test_embeddings.py` | 99 | 0 | 0 | 2 |
| `tests/core/security/test_path_safety.py` | 98 | 0 | 9 | 1 |
| `core/kernel_wiring/cognitive_wiring.py` | 97 | 0 | 3 | 0 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_init.py` | 97 | 0 | 0 | 0 |
| `tests/agents/test_base_agent.py` | 96 | 0 | 4 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/__init__.py` | 96 | 0 | 0 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_governance_integration.py` | 96 | 3 | 2 | 5 |
| `api/whatsapp.py` | 96 | 0 | 2 | 0 |
| `igor/DONE!/audit-memory/mcp_memory_tests_test_connection.py` | 96 | 0 | 0 | 1 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_exceptions.py` | 95 | 5 | 1 | 0 |
| `api/db.py` | 95 | 0 | 2 | 0 |
| `tests/mac_agent/test_executor.py` | 94 | 0 | 1 | 2 |
| `scripts/research/test_research_factory.py` | 94 | 0 | 0 | 2 |
| `core/kernel_wiring/execution_wiring.py` | 93 | 0 | 3 | 0 |
| `core/kernel_wiring/memory_wiring.py` | 93 | 0 | 3 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_reasoning_engine.py` | 93 | 3 | 1 | 6 |
| `core/kernels/__init__.py` | 92 | 0 | 1 | 0 |
| `tests/kernel/test_kernel_constraints.py` | 92 | 0 | 6 | 0 |
| `tests/api/test_server_health.py` | 91 | 1 | 3 | 0 |
| `mcp_memory/src/routes/health.py` | 91 | 0 | 0 | 1 |
| `memory/checkpoint_manager.py` | 90 | 1 | 1 | 2 |
| `tests/memory/test_pruning.py` | 90 | 0 | 0 | 5 |
| `orchestrators/research_swarm/convergence.py` | 90 | 1 | 1 | 1 |
| `igor/DONE!/audit-memory/mcp_memory_src_embeddings.py` | 90 | 0 | 0 | 2 |
| `core/kernel_wiring/behavioral_wiring.py` | 89 | 0 | 3 | 0 |
| `tests/core/schemas/test_upcaster_registry.py` | 89 | 1 | 7 | 0 |
| `igor/DONE!/audit-memory/memory_checkpoint_manager.py` | 89 | 1 | 1 | 2 |
| `igor/DONE!/audit-tools/core_tools___init__.py` | 89 | 0 | 0 | 0 |
| `igor/DONE!/L9 Memory Substrate Audit/test_memory_substrate_flow.py` | 89 | 1 | 1 | 1 |
| `tests/orchestrators/test_rate_limit_persistence.py` | 88 | 0 | 0 | 8 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_memory_integration.py` | 88 | 4 | 1 | 5 |
| `igor/DONE!/Memory - Strategic Memory/Harvested Files/rafa_adapter_interface.py` | 88 | 0 | 1 | 0 |
| `tests/memory/test_blob_offload.py` | 87 | 0 | 0 | 6 |
| `api/os_routes.py` | 87 | 0 | 0 | 2 |
| `core/kernel_wiring/identity_wiring.py` | 86 | 0 | 3 | 0 |
| `tests/memory/test_embedding_filter.py` | 86 | 1 | 9 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_context_enrichment.py` | 86 | 2 | 2 | 4 |
| `core/kernel_wiring/safety_wiring.py` | 85 | 0 | 3 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_packet_routing.py` | 84 | 2 | 2 | 4 |
| `igor/DONE!/audit-memory/mcp_memory_src_routes_health.py` | 84 | 0 | 0 | 1 |
| `igor/DONE!/Memory - Strategic Memory/Harvested Files/strategy_feedback_updater.py` | 84 | 0 | 1 | 0 |
| `tests/test_memory_governance_gate.py` | 83 | 0 | 3 | 1 |
| `tests/integration/test_api_agent_integration.py` | 83 | 1 | 6 | 0 |
| `current_work/DONE/AUTOWIRING/test_policy_registry.py` | 83 | 0 | 4 | 0 |
| `tests/core/protocols/test_secrets_protocols.py` | 82 | 1 | 1 | 6 |
| `tests/email_agent/test_email_triage.py` | 82 | 0 | 2 | 0 |
| `agents/research_agent/__init__.py` | 82 | 0 | 0 | 0 |
| `current_work/DONE/AUTOWIRING/test_event_type_registry.py` | 82 | 0 | 6 | 0 |
| `tests/core/aios/test_runtime.py` | 81 | 0 | 1 | 1 |
| `tests/orchestrators/test_ws_task_router_routing.py` | 81 | 1 | 3 | 0 |
| `agents/codegenagent/__init__.py` | 81 | 0 | 0 | 0 |
| `core/commands/__init__.py` | 80 | 0 | 2 | 3 |
| `core/kernel_wiring/master_wiring.py` | 79 | 0 | 2 | 0 |
| `tests/core/test_event_type_registry.py` | 79 | 0 | 6 | 0 |
| `core/kernel_wiring/developer_wiring.py` | 78 | 0 | 2 | 0 |
| `core/kernel_wiring/worldmodel_wiring.py` | 78 | 0 | 2 | 0 |
| `tests/integration/test_memory_packet_golden_path.py` | 78 | 0 | 0 | 1 |
| `igor/DONE!/audit-memory/orchestrators_memory___init__.py` | 78 | 0 | 0 | 0 |
| `igor/DONE!/audit-tools/orchestrators_action_tool___init__.py` | 78 | 0 | 0 | 0 |
| `services/research/__init__.py` | 78 | 0 | 0 | 0 |
| `tests/core/tools/test_tool_graph.py` | 77 | 0 | 1 | 1 |
| `igor/DONE!/audit-memory/memory_extractor___init__.py` | 77 | 0 | 0 | 0 |
| `tests/core/security/test_permission_graph.py` | 76 | 0 | 0 | 2 |
| `codegen/compiler/validator_bridge.py` | 76 | 0 | 1 | 0 |
| `tests/collaborative_cells/test_base_cell.py` | 75 | 0 | 3 | 0 |
| `tests/agents/test_architect_agents.py` | 75 | 0 | 3 | 0 |
| `tests/integration/test_slack_dispatch_integration.py` | 74 | 1 | 3 | 0 |
| `tests/integration/test_ws_task_routing_integration.py` | 74 | 1 | 0 | 3 |
| `codegen/compiler/classifier.py` | 72 | 0 | 1 | 0 |
| `codegen/compiler/emitters/ial_candidates.py` | 72 | 0 | 1 | 0 |
| `tests/config/test_l_cto_yaml.py` | 71 | 0 | 2 | 2 |
| `codegen/compiler/emitters/lexer.py` | 71 | 0 | 1 | 0 |
| `igor/DONE!/Memory - Strategic Memory/Harvested Files/agent_q_strategy_selector.py` | 71 | 1 | 2 | 0 |
| `tests/memory/test_mcp_hardening_startup.py` | 70 | 0 | 2 | 1 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_api_surfaces.py` | 70 | 2 | 1 | 3 |
| `tests/tools/test_l9_cli.py` | 69 | 1 | 4 | 0 |
| `tests/integration/test_research_tool_integration.py` | 69 | 1 | 2 | 1 |
| `codegen/compiler/emitters/invariants.py` | 69 | 0 | 1 | 0 |
| `igor/DONE!/audit-memory/mcp_memory_src___init__.py` | 69 | 0 | 0 | 0 |
| `tests/collaborative_cells/test_cell_registry.py` | 68 | 1 | 6 | 0 |
| `tests/integration/test_orchestrator_memory_integration.py` | 68 | 2 | 2 | 4 |
| `tests/integration/test_kernel_agent_activation_integration.py` | 68 | 1 | 4 | 0 |
| `tests/integration/test_world_model_repository_integration.py` | 68 | 1 | 2 | 1 |
| `agents/__init__.py` | 68 | 0 | 0 | 0 |
| `igor/DONE!/audit-tools/services_symbolic_computation_tools___init__.py` | 68 | 0 | 0 | 0 |
| `tests/simulation/test_simulation_engine.py` | 67 | 0 | 1 | 1 |
| `codegen/compiler/emitters/decisions.py` | 67 | 0 | 1 | 0 |
| `codegen/compiler/emitters/work_packets.py` | 67 | 0 | 1 | 0 |
| `agents/cursor/GMP-v2.0-Perplex-Py-Scripts/script_1.py` | 66 | 0 | 0 | 0 |
| `orchestrators/pattern/__init__.py` | 66 | 0 | 0 | 0 |
| `igor/DONE!/audit-tools/api_tools___init__.py` | 66 | 0 | 0 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_tensor_coordination.py` | 65 | 2 | 1 | 4 |
| `tests/unit/test_tool_input_sanitizer.py` | 64 | 0 | 5 | 0 |
| `tests/orchestrators/test_orchestrator_registry.py` | 64 | 0 | 5 | 0 |
| `workers/__init__.py` | 64 | 0 | 0 | 0 |
| `current_work/Compiler + Dev Layer/Knowledge Harvester + Compiler - Complete System/governance_layers/l_agent_runtime/__init__.py` | 64 | 0 | 0 | 0 |
| `current_work/01-20-2026/Knowledge Harvester + Compiler - Complete System/governance_layers/l_agent_runtime/__init__.py` | 64 | 0 | 0 | 0 |
| `tests/world_model/test_wm_scope.py` | 63 | 1 | 2 | 3 |
| `tests/world_model/test_wm_boot.py` | 63 | 0 | 6 | 0 |
| `igor/DONE!/audit-memory/memory_validators___init__.py` | 61 | 0 | 0 | 0 |
| `igor/DONE!/audit-memory/mcp_memory_src_routes___init__.py` | 61 | 0 | 0 | 0 |
| `current_work/DONE/AUTOWIRING/test_upcaster_registry.py` | 60 | 1 | 5 | 0 |
| `igor/DONE!/audit-tools/tools___init__.py` | 59 | 0 | 0 | 0 |
| `tests/mcp_memory/test_mcp_server_governance.py` | 57 | 1 | 3 | 2 |
| `current_work/Compiler + Dev Layer/Knowledge Harvester + Compiler - Complete System/governance_layers/ca_governance/__init__.py` | 57 | 0 | 0 | 0 |
| `current_work/01-20-2026/Knowledge Harvester + Compiler - Complete System/governance_layers/ca_governance/__init__.py` | 57 | 0 | 0 | 0 |
| `tests/memory/test_substrate_api.py` | 56 | 0 | 0 | 3 |
| `igor/DONE!/audit-memory/tests_memory___init__.py` | 56 | 0 | 0 | 0 |
| `igor/DONE!/audit-memory/api_memory___init__.py` | 56 | 0 | 0 | 0 |
| `igor/DONE!/audit-memory/mcp_memory_tests___init__.py` | 56 | 0 | 0 | 0 |
| `services/research/tools/__init__.py` | 56 | 0 | 0 | 0 |
| `tests/memory/test_vector_index.py` | 55 | 0 | 5 | 0 |
| `tests/memory/test_vector_search.py` | 54 | 0 | 0 | 2 |
| `core/agents/__init__.py` | 53 | 0 | 1 | 0 |
| `tests/mcp_memory/test_query_temporal_parameterization.py` | 53 | 0 | 0 | 2 |
| `agents/cursor/__init__.py` | 53 | 0 | 0 | 0 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.twilio_adapter/tests/conftest.py` | 52 | 0 | 3 | 0 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.calendar_adapter/tests/conftest.py` | 52 | 0 | 3 | 0 |
| `codegen/code-gen-files/Module Production/Module-Pipeline-Complete/module.email_adapter/tests/conftest.py` | 52 | 0 | 3 | 0 |
| `mcp_memory/tests/test_search.py` | 52 | 0 | 0 | 2 |
| `world_model/nodes/__init__.py` | 51 | 0 | 0 | 0 |

# Total: 1208 Python files (>50 lines)
# Total lines: 465,715
