# ================================================================
# File Metrics
# ================================================================
# Repo:      L9
# Generated: 2026-02-13 21:22 UTC
# Branch:    main (58f7d020)
# Generator: export_repo_indexes.py v3.0.0
# ================================================================

# L9 File Metrics
# =================
# Format: path/to/file.py | Lines: N | Classes: N | Functions: N
# Use for: Finding large files, complexity hotspots

| File | Lines | Classes | Functions | Async |
| `tests/docker/conftest.py` | 106 | 0 | 2 | 0 |
| `tests/memory/conftest_governance.py` | 106 | 0 | 4 | 0 |
| `tests/memory/test_embedding_filter.py` | 106 | 1 | 9 | 0 |
| `tests/runtime/test_packet_envelopes_invariants.py` | 106 | 0 | 5 | 0 |
| `orchestrators/research_swarm/interface.py` | 106 | 3 | 0 | 1 |
| `core/testing/__init__.py` | 105 | 0 | 0 | 0 |
| `core/governance/policy_models.py` | 105 | 4 | 2 | 0 |
| `mcp_memory/src/control_plane/__init__.py` | 105 | 0 | 0 | 0 |
| `api/startup_guard.py` | 105 | 0 | 1 | 1 |
| `core/kernel_wiring/cognitive_wiring.py` | 104 | 0 | 3 | 0 |
| `tests/core/agents/bootstrap/test_phase4_identity_view.py` | 104 | 0 | 1 | 3 |
| `tests/services/test_tool_learning_engine.py` | 104 | 3 | 4 | 7 |
| `orchestrators/__init__.py` | 104 | 0 | 0 | 0 |
| `core/kernel_wiring/memory_wiring.py` | 103 | 0 | 3 | 0 |
| `core/kernel_wiring/packet_protocol_wiring.py` | 103 | 0 | 4 | 0 |
| `core/worldmodel/__init__.py` | 102 | 0 | 0 | 0 |
| `mcp_memory/src/safety/__init__.py` | 102 | 0 | 0 | 0 |
| `mcp_memory/src/routes/health.py` | 102 | 0 | 0 | 1 |
| `core/kernel_wiring/safety_wiring.py` | 101 | 0 | 3 | 0 |
| `core/ca_governance/__init__.py` | 100 | 0 | 0 | 0 |
| `core/agents/graph_state/__init__.py` | 99 | 0 | 0 | 0 |
| `core/kernel_wiring/behavioral_wiring.py` | 99 | 0 | 3 | 0 |
| `simulation/__init__.py` | 99 | 0 | 0 | 0 |
| `mac_agent/helpers/logging.py` | 99 | 0 | 2 | 0 |
| `tools/superpack_reports/filesystem.py` | 98 | 0 | 4 | 0 |
| `config/__init__.py` | 98 | 0 | 0 | 0 |
| `tests/core/security/test_path_safety.py` | 98 | 0 | 9 | 1 |
| `workflows/session/__init__.py` | 98 | 0 | 0 | 0 |
| `mcp_memory/src/memory_substrate/__init__.py` | 98 | 0 | 0 | 0 |
| `services/symbolic_computation/core/__init__.py` | 98 | 0 | 0 | 0 |
| `core/evaluation/__init__.py` | 97 | 0 | 0 | 0 |
| `tests/agents/test_base_agent.py` | 97 | 0 | 4 | 0 |
| `tests/mac_agent/test_executor.py` | 97 | 0 | 1 | 2 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_init.py` | 97 | 0 | 0 | 0 |
| `core/packet_envelope/__init__.py` | 96 | 0 | 0 | 0 |
| `core/kernel_wiring/identity_wiring.py` | 96 | 0 | 3 | 0 |
| `memory/checkpoint_manager.py` | 96 | 1 | 1 | 2 |
| `orchestrators/agent_execution/__init__.py` | 96 | 0 | 0 | 0 |
| `tools/architecture_reports/architecture_report.py` | 95 | 0 | 1 | 0 |
| `core/security/__init__.py` | 95 | 0 | 0 | 0 |
| `core/integration/__init__.py` | 95 | 0 | 0 | 0 |
| `core/boundary/__init__.py` | 95 | 0 | 0 | 0 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_exceptions.py` | 95 | 5 | 1 | 0 |
| `tools/architecture_reports/config_files_report.py` | 94 | 0 | 1 | 0 |
| `domain_tensor_bridge/tests/domain_tensor_bridge/test_memory_integration.py` | 94 | 4 | 1 | 5 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_memory_integration.py` | 94 | 4 | 1 | 5 |
| `domain_tensor_bridge/tests/domain_tensor_bridge/test_reasoning_engine.py` | 93 | 3 | 1 | 6 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/__init__.py` | 93 | 0 | 0 | 0 |
| `memory_cache/__init__.py` | 93 | 0 | 0 | 0 |
| `mcp_memory/src/kernel/__init__.py` | 93 | 0 | 0 | 0 |
| `core/__init__.py` | 92 | 0 | 0 | 0 |
| `collaborative_cells/__init__.py` | 92 | 0 | 0 | 0 |
| `domain_tensor_bridge/tests/domain_tensor_bridge/test_governance_integration.py` | 92 | 3 | 2 | 5 |
| `tests/api/test_server_health.py` | 92 | 1 | 3 | 0 |
| `tests/kernel/test_kernel_constraints.py` | 92 | 0 | 6 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_governance_integration.py` | 92 | 3 | 2 | 5 |
| `services/symbolic_computation/__init__.py` | 92 | 0 | 0 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_reasoning_engine.py` | 91 | 3 | 1 | 6 |
| `orchestrators/research_swarm/convergence.py` | 91 | 1 | 1 | 1 |
| `core/bayesian/__init__.py` | 90 | 0 | 0 | 0 |
| `tests/core/schemas/test_upcaster_registry.py` | 90 | 1 | 7 | 0 |
| `tests/memory/test_pruning.py` | 90 | 0 | 0 | 5 |
| `tools/architecture_reports/filesystem.py` | 88 | 0 | 2 | 0 |
| `core/reasoning/__init__.py` | 88 | 0 | 0 | 0 |
| `tests/orchestrators/test_rate_limit_persistence.py` | 88 | 0 | 0 | 8 |
| `workflows/dags/gmp_langgraph_executor.py` | 88 | 0 | 0 | 0 |
| `workflows/dags/gmp/graph.py` | 88 | 0 | 1 | 0 |
| `tests/core/security/test_permission_graph.py` | 87 | 0 | 0 | 2 |
| `tests/memory/test_blob_offload.py` | 87 | 0 | 0 | 6 |
| `workflows/dags/gmp/state.py` | 87 | 2 | 1 | 0 |
| `orchestrators/meta/__init__.py` | 87 | 0 | 0 | 0 |
| `orchestrators/evolution/__init__.py` | 87 | 0 | 0 | 0 |
| `tests/test_memory_governance_gate.py` | 86 | 0 | 3 | 1 |
| `tests/core/kernels/test_integrity.py` | 86 | 0 | 5 | 0 |
| `tests/core/aios/test_runtime.py` | 85 | 0 | 1 | 1 |
| `tests/email_agent/test_email_triage.py` | 85 | 0 | 2 | 0 |
| `motifs/__init__.py` | 85 | 0 | 0 | 0 |
| `core/llm/__init__.py` | 84 | 0 | 0 | 0 |
| `domain_tensor_bridge/tests/domain_tensor_bridge/test_context_enrichment.py` | 84 | 2 | 2 | 4 |
| `domain_tensor_bridge/tests/domain_tensor_bridge/test_packet_routing.py` | 84 | 2 | 2 | 4 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_context_enrichment.py` | 84 | 2 | 2 | 4 |
| `tests/core/test_event_type_registry.py` | 83 | 0 | 6 | 0 |
| `tests/core/tools/test_tool_graph.py` | 83 | 0 | 1 | 1 |
| `tests/integration/test_api_agent_integration.py` | 83 | 1 | 6 | 0 |
| `adapters/tensorglobe_bridge/__init__.py` | 83 | 0 | 0 | 0 |
| `core/aios/__init__.py` | 82 | 0 | 0 | 0 |
| `core/resilience/__init__.py` | 82 | 0 | 0 | 0 |
| `tests/core/protocols/test_secrets_protocols.py` | 82 | 1 | 1 | 6 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_packet_routing.py` | 82 | 2 | 2 | 4 |
| `tests/tools/test_l9_cli.py` | 81 | 1 | 4 | 0 |
| `tests/integration/test_memory_packet_golden_path.py` | 81 | 0 | 0 | 1 |
| `tests/integration/test_ws_task_routing_integration.py` | 81 | 1 | 0 | 3 |
| `tests/orchestrators/test_ws_task_router_routing.py` | 81 | 1 | 3 | 0 |
| `tests/config/test_l_cto_yaml.py` | 80 | 0 | 2 | 2 |
| `workflows/nodes/__init__.py` | 80 | 0 | 0 | 0 |
| `agents/codegenagent/__init__.py` | 80 | 0 | 0 | 0 |
| `core/kernel_wiring/developer_wiring.py` | 79 | 0 | 2 | 0 |
| `core/kernel_wiring/master_wiring.py` | 79 | 0 | 2 | 0 |
| `core/kernel_wiring/worldmodel_wiring.py` | 79 | 0 | 2 | 0 |
| `email_agent/__init__.py` | 79 | 0 | 0 | 0 |
| `core/coordination/__init__.py` | 78 | 0 | 0 | 0 |
| `core/agents/codegenagent/__init__.py` | 78 | 0 | 0 | 0 |
| `tests/collaborative_cells/test_base_cell.py` | 78 | 0 | 3 | 0 |
| `tests/integration/test_slack_dispatch_integration.py` | 77 | 1 | 3 | 0 |
| `orchestrators/research_swarm/__init__.py` | 77 | 0 | 0 | 0 |
| `mcp_memory/src/__init__.py` | 77 | 0 | 0 | 0 |
| `services/research/agents/__init__.py` | 77 | 0 | 0 | 0 |
| `memory/extractor/__init__.py` | 76 | 0 | 0 | 0 |
| `tests/core/kernel_wiring/test_master_wiring.py` | 76 | 0 | 3 | 0 |
| `tests/agents/test_architect_agents.py` | 76 | 0 | 3 | 0 |
| `codegen/compiler/validator_bridge.py` | 76 | 0 | 1 | 0 |
| `core/learning/__init__.py` | 75 | 0 | 0 | 0 |
| `core/models/__init__.py` | 75 | 0 | 0 | 0 |
| `config/schemas/__init__.py` | 75 | 0 | 1 | 0 |
| `tests/unit/test_tool_input_sanitizer.py` | 74 | 0 | 5 | 0 |
| `tests/integration/test_world_model_repository_integration.py` | 74 | 1 | 2 | 1 |
| `codegen/compiler/classifier.py` | 74 | 0 | 1 | 0 |
| `codegen/compiler/emitters/ial_candidates.py` | 74 | 0 | 1 | 0 |
| `governance/__init__.py` | 74 | 0 | 0 | 0 |
| `tests/integration/test_orchestrator_memory_integration.py` | 73 | 2 | 2 | 4 |
| `codegen/compiler/emitters/lexer.py` | 73 | 0 | 1 | 0 |
| `orchestrators/action_tool/__init__.py` | 73 | 0 | 0 | 0 |
| `orchestrators/memory/__init__.py` | 73 | 0 | 0 | 0 |
| `orchestrators/world_model/__init__.py` | 73 | 0 | 0 | 0 |
| `orchestrators/reasoning/__init__.py` | 73 | 0 | 0 | 0 |
| `memory/checkpoint/__init__.py` | 72 | 0 | 0 | 0 |
| `ci/__init__.py` | 71 | 0 | 0 | 0 |
| `tests/unit/pr_review/test_pr_review_scripts.py` | 71 | 0 | 5 | 0 |
| `tests/memory/test_mcp_hardening_startup.py` | 71 | 0 | 2 | 1 |
| `codegen/compiler/emitters/invariants.py` | 71 | 0 | 1 | 0 |
| `scripts/refactoring/__init__.py` | 71 | 0 | 0 | 0 |
| `tools/adr/__init__.py` | 70 | 0 | 0 | 0 |
| `core/compliance/__init__.py` | 70 | 0 | 0 | 0 |
| `tests/collaborative_cells/test_cell_registry.py` | 69 | 1 | 6 | 0 |
| `tests/integration/test_kernel_agent_activation_integration.py` | 69 | 1 | 4 | 0 |
| `tests/integration/test_research_tool_integration.py` | 69 | 1 | 2 | 1 |
| `tests/simulation/test_simulation_engine.py` | 69 | 0 | 1 | 1 |
| `codegen/compiler/emitters/decisions.py` | 69 | 0 | 1 | 0 |
| `codegen/compiler/emitters/work_packets.py` | 69 | 0 | 1 | 0 |
| `tests/world_model/test_wm_scope.py` | 68 | 1 | 2 | 3 |
| `private/__init__.py` | 68 | 0 | 0 | 0 |
| `core/runtimes/__init__.py` | 67 | 0 | 0 | 0 |
| `mac_agent/__init__.py` | 67 | 0 | 0 | 0 |
| `services/symbolic_computation/tools/__init__.py` | 67 | 0 | 0 | 0 |
| `services/symbolic_computation/api/__init__.py` | 67 | 0 | 0 | 0 |
| `domain_tensor_bridge/tests/domain_tensor_bridge/test_api_surfaces.py` | 66 | 2 | 1 | 3 |
| `agents/architect_agent/__init__.py` | 66 | 0 | 0 | 0 |
| `agents/coder_agent/__init__.py` | 66 | 0 | 0 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_api_surfaces.py` | 66 | 2 | 1 | 3 |
| `adapters/__init__.py` | 66 | 0 | 0 | 0 |
| `private/security/__init__.py` | 66 | 0 | 0 | 0 |
| `core/tools/introspection_tools.py` | 65 | 0 | 0 | 0 |
| `agents/cursor/extractors/__init__.py` | 65 | 0 | 0 | 0 |
| `api/tools/__init__.py` | 65 | 0 | 0 | 0 |
| `tests/orchestrators/test_orchestrator_registry.py` | 64 | 0 | 5 | 0 |
| `domain_tensor_bridge/tests/domain_tensor_bridge/test_tensor_coordination.py` | 63 | 2 | 1 | 4 |
| `tests/world_model/test_wm_boot.py` | 63 | 0 | 6 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/tests/domain_tensor_bridge/test_tensor_coordination.py` | 63 | 2 | 1 | 4 |
| `services/__init__.py` | 63 | 0 | 0 | 0 |
| `clients/__init__.py` | 62 | 0 | 0 | 0 |
| `core/retrievers/__init__.py` | 60 | 0 | 0 | 0 |
| `memory/validators/__init__.py` | 60 | 0 | 0 | 0 |
| `tests/mcp_memory/test_mcp_server_governance.py` | 60 | 1 | 3 | 2 |
| `tests/mcp_memory/test_query_temporal_parameterization.py` | 60 | 0 | 0 | 2 |
| `graph_adapter/__init__.py` | 60 | 0 | 0 | 0 |
| `mcp_memory/src/routes/__init__.py` | 60 | 0 | 0 | 0 |
| `tools/__init__.py` | 59 | 0 | 0 | 0 |
| `api/__init__.py` | 59 | 0 | 0 | 0 |
| `tools/architecture_reports/__init__.py` | 58 | 0 | 0 | 0 |
| `tools/superpack_reports/__init__.py` | 58 | 0 | 0 | 0 |
| `core/memory/__init__.py` | 58 | 0 | 0 | 0 |
| `core/graph/query/__init__.py` | 58 | 0 | 0 | 0 |
| `bootstrap/__init__.py` | 57 | 0 | 0 | 0 |
| `memory/tools.py` | 57 | 0 | 0 | 0 |
| `__init__.py` | 56 | 0 | 0 | 0 |
| `memory/extractor/ingestion/__init__.py` | 56 | 0 | 0 | 0 |
| `ci/ai_guardrails/__init__.py` | 56 | 0 | 0 | 0 |
| `tests/memory/test_substrate_api.py` | 56 | 0 | 0 | 3 |
| `mac_agent/helpers/__init__.py` | 56 | 0 | 0 | 0 |
| `scripts/__init__.py` | 56 | 0 | 0 | 0 |
| `scripts/memory/__init__.py` | 56 | 0 | 0 | 0 |
| `mcp_memory/tests/test_search.py` | 56 | 0 | 0 | 2 |
| `api/memory/__init__.py` | 56 | 0 | 0 | 0 |
| `api/routes/__init__.py` | 56 | 0 | 0 | 0 |
| `telemetry/__init__.py` | 56 | 0 | 0 | 0 |
| `tests/memory/test_vector_index.py` | 55 | 0 | 5 | 0 |
| `core/accountability/__init__.py` | 54 | 0 | 0 | 0 |
| `core/instrumentation/__init__.py` | 54 | 0 | 0 | 0 |
| `tests/memory/test_vector_search.py` | 54 | 0 | 0 | 2 |
| `agents/cursor/integrations/__init__.py` | 54 | 0 | 0 | 0 |
| `agents/cursor/scripts/__init__.py` | 54 | 0 | 0 | 0 |
| `api/middleware/__init__.py` | 54 | 0 | 0 | 0 |
| `tools/codegen/__init__.py` | 52 | 0 | 0 | 0 |
| `tests/unit/test_registry_adapter_sanitization.py` | 51 | 0 | 0 | 1 |

# Total: 1294 Python files (>50 lines)
# Total lines: 492,385
